collection_object_id,guid,species,country,state,locality,lat,lon,elevation,life_stage,examined_for,detected,not_detected,presence
29858625,UNCG:Mamm:284,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74102798,-82.20442303,1043.83667,adult,endoparasite,ectoparasite,,1
29858617,UNCG:Mamm:282,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74065104,-82.20441297,1044.254395,adult,endoparasite,ectoparasite,,1
29858344,UNCG:Mamm:278,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74065297,-82.20440098,1044.181396,adult,endoparasite,ectoparasite,,1
31058529,UNCG:Mamm:532,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74081197,-82.20439,1070,adult,,,ectoparasite,1
31058477,UNCG:Mamm:548,Peromyscus leucopus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74071801,-82.20438204,1070,juvenile,,,ectoparasite,1
29858439,UNCG:Mamm:297,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74066001,-82.204361,1043.477295,adult,ectoparasite; endoparasite,ectoparasite,endoparasite,1
31058537,UNCG:Mamm:537,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74122403,-82.20435304,1070,adult,,,ectoparasite,1
29858605,UNCG:Mamm:271,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74092002,-82.204347,1025.418945,adult,endoparasite,ectoparasite,,1
29858621,UNCG:Mamm:283,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74061802,-82.20434197,1044.008545,adult,endoparasite,ectoparasite,,1
29858315,UNCG:Mamm:272,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74092203,-82.20433803,1021.98822,adult,endoparasite,ectoparasite,,1
31058513,UNCG:Mamm:517,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74108799,-82.20431699,1070,adult,,,ectoparasite,1
31058602,UNCG:Mamm:513,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74115002,-82.20431599,1070,adult,ectoparasite,ectoparasite,,1
31058457,UNCG:Mamm:514,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74113904,-82.20431197,1070,adult,ectoparasite,ectoparasite,,1
31058533,UNCG:Mamm:533,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74117701,-82.20421197,1070,adult,,,ectoparasite,1
30406556,UNCG:Mamm:467,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74059698,-82.204189,1059,adult,,,ectoparasite,1
29858456,UNCG:Mamm:3074,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74112403,-82.20415397,1035.798096,adult,ectoparasite,ectoparasite,,1
29858358,UNCG:Mamm:280,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74069303,-82.20406998,1042.707764,adult,endoparasite,ectoparasite,,1
29858348,UNCG:Mamm:279,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74069899,-82.20406302,1045.095703,adult,endoparasite,,ectoparasite,1
30034169,UNCG:Mamm:430,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6.28 km SE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.73963197,-82.20403796,1071.867554,adult,endoparasite,,ectoparasite; endoparasite,1
30034165,UNCG:Mamm:426,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6.28 km SE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.738903,-82.20399303,1079.945312,adult,endoparasite,,ectoparasite; endoparasite,1
29858340,UNCG:Mamm:277,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74064098,-82.20399102,1042.653931,adult,endoparasite,ectoparasite,,1
29858366,UNCG:Mamm:286,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74063897,-82.203987,1044.939697,adult,ectoparasite; endoparasite,ectoparasite,,1
29858192,UNCG:Mamm:3068,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74063696,-82.20398298,1044.938721,adult,,,ectoparasite,1
30406580,UNCG:Mamm:477,Microtus pinetorum,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74050101,-82.20396101,949,subadult,endoparasite,,ectoparasite; endoparasite,1
29858188,UNCG:Mamm:3073,Tamias striatus,United States,North Carolina,"Pisgah National Forest, 7.24 km NE Mount Mitchell, Carolina Hemlocks Recreation Area",35.80369804,-82.20367402,850.643738,adult,,,ectoparasite,1
29858435,UNCG:Mamm:308,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.740586,-82.203441,1007.040161,adult,endoparasite,,ectoparasite,1
29858425,UNCG:Mamm:212,Peromyscus leucopus,United States,North Carolina,"Pisgah National Forest, 7.24 km NE Mount Mitchell, Carolina Hemlocks Recreation Area",35.80514803,-82.20258001,869.587097,adult,ectoparasite; endoparasite,,ectoparasite; endoparasite,1
29858180,UNCG:Mamm:213,Peromyscus leucopus,United States,North Carolina,"Pisgah National Forest, 7.24 km NE Mount Mitchell, Carolina Hemlocks Recreation Area",35.80516596,-82.202463,871.727783,adult,ectoparasite; endoparasite,,ectoparasite; endoparasite,1
30488386,UNCG:Mamm:503,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6 km ESE Mount Mitchell, along Forest Service Road 2074 at Neals Creek",35.74098397,-82.201759,889,adult,,,ectoparasite,1
31358951,UNCG:Mamm:504,Sciurus carolinensis,United States,North Carolina,"Pisgah National Forest, 4.91 km ENE Mount Mitchell along Winterstar Loop",35.770499,-82.20122298,893.270996,adult,,ectoparasite,,1
29858516,UNCG:Mamm:234,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 6.9 km SE Mount Mitchell, along South Toe River Road",35.74060896,-82.19556998,907.891174,adult,ectoparasite; endoparasite,,ectoparasite; endoparasite,1
30146235,UNCG:Mamm:438,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 9.73 km NE Mount Mitchell, along Victor Road",35.80018904,-82.16746202,1134.831665,adult,,ectoparasite,,1
30406516,UNCG:Mamm:454,Sorex fumeus,United States,North Carolina,"Pisgah National Forest, 9.73 km NE Mount Mitchell, along Victor Road",35.80059598,-82.16643096,1134,adult,ectoparasite; endoparasite,ectoparasite,endoparasite,1
30406544,UNCG:Mamm:452,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 9.73 km NE Mount Mitchell, along Victor Road",35.80055198,-82.16631898,1134,adult,ectoparasite; endoparasite,,ectoparasite; endoparasite,1
31348431,UNCG:Mamm:551,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 9.73 km NE Mount Mitchell, along Victor Road",35.80057302,-82.166237,1108.895508,adult,ectoparasite; endoparasite,,ectoparasite,1
31358873,UNCG:Mamm:561,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 9.73 km NE Mount Mitchell, along Victor Road",35.80059104,-82.16621303,1099.389893,subadult,,,ectoparasite,1
30488508,UNCG:Mamm:472,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 9.73 km NE Mount Mitchell, along Victor Road",35.80063596,-82.16618403,1107,adult,,,ectoparasite,1
30406548,UNCG:Mamm:453,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 9.73 km NE Mount Mitchell, along Victor Road",35.80062197,-82.16617498,1131,adult,ectoparasite; endoparasite,ectoparasite,endoparasite,1
31358877,UNCG:Mamm:562,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 9.73 km NE Mount Mitchell, along Victor Road",35.80060403,-82.16616802,1101.644653,adult,,,ectoparasite,1
30488504,UNCG:Mamm:466,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 9.73 km NE Mount Mitchell, along Victor Road",35.80065801,-82.16613499,1109,adult,,,ectoparasite; endoparasite,1
31358889,UNCG:Mamm:572,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 9.73 km NE Mount Mitchell, along Victor Road",35.80056304,-82.16608202,1097.851685,adult,endoparasite,,ectoparasite,1
30146247,UNCG:Mamm:444,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 9.61 km NE Mount Mitchell, along Victor Road near JCT with Blue Ridge Parkway",35.79757598,-82.16581296,1003.248108,adult,,,ectoparasite,1
30406552,UNCG:Mamm:459,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 9.73 km NE Mount Mitchell, along Victor Road",35.80076496,-82.165719,927,adult,ectoparasite; endoparasite,ectoparasite,endoparasite,1
31358885,UNCG:Mamm:571,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 9.73 km NE Mount Mitchell, along Victor Road",35.80050596,-82.16557198,1098.400146,adult,endoparasite,,ectoparasite,1
30488445,UNCG:Mamm:479,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 9.73 km NE Mount Mitchell, along Victor Road",35.80053203,-82.16516102,1074,adult,,,ectoparasite,1
30488378,UNCG:Mamm:463,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 9.73 km NE Mount Mitchell, along Victor Road",35.80050998,-82.16510301,1173,adult,,,ectoparasite,1
,,,,,,,,,,,,,
,,,,,,,,,,,,,
31358881,UNCG:Mamm:563,Peromyscus maniculatus,United States,North Carolina,"Pisgah National Forest, 9.73 km NE Mount Mitchell, along Victor Road",35.800584,-82.16509103,1097.481567,subadult,,,ectoparasite,1
30488441,UNCG:Mamm:478,Blarina brevicauda,United States,North Carolina,"Pisgah National Forest, 9.73 km NE Mount Mitchell, along Victor Road",35.80068198,-82.16486799,1078,adult,,,ectoparasite,1
30488382,UNCG:Mamm:475,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 9.73 km NE Mount Mitchell, along Victor Road",35.80052901,-82.16470504,1080,adult,,,ectoparasite,1
,,,,,,,,,,,,,
,,,,,,,,,,,,,
31358859,UNCG:Mamm:592,Microtus pinetorum,United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",35.4433168,-82.12577,927,adult,endoparasite,ectoparasite,,1
31358939,UNCG:Mamm:579,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",35.443285,-82.1257133,927,adult,endoparasite,,ectoparasite,1
,,,,,,,,,,,,,
31358851,UNCG:Mamm:581,Sorex cinereus,United States,North Carolina,"Pisgah National Forest, 5 km ESE Mount Mitchell, forest edge near junction of South Toe River Road and Forest Service Road 2074",35.4438,-82.125516,927,adult,endoparasite,,ectoparasite,1
,,,,,,,,,,,,,
29816997,UNCG:Mamm:9,Peromyscus leucopus,United States,North Carolina,"South Mountains Game Lands, 0.95 km W Bolin Knob Mountain, along US HWY 64",35.58499801,-81.836333,376.060608,adult,ectoparasite,ectoparasite,,1
29817005,UNCG:Mamm:12,Sigmodon hispidus,United States,North Carolina,"South Mountains Game Lands, 0.95 km W Bolin Knob Mountain, along US HWY 64",35.58512399,-81.83610099,375.33902,adult,ectoparasite,,ectoparasite,1
29817180,UNCG:Mamm:98,Sigmodon hispidus,United States,North Carolina,"South Mountains Game Lands, 0.95 km W Bolin Knob Mountain, along US HWY 64",35.58543496,-81.83603201,369.180054,adult,ectoparasite,ectoparasite,,1
29817192,UNCG:Mamm:97,Sigmodon hispidus,United States,North Carolina,"South Mountains Game Lands, 0.95 km W Bolin Knob Mountain, along US HWY 64",35.585529,-81.83590704,365.970612,adult,ectoparasite,ectoparasite,,1
29842253,UNCG:Mamm:3048,Sigmodon hispidus,United States,North Carolina,"South Mountains Game Lands, 0.95 km W Bolin Knob Mountain, along US HWY 64",35.58568901,-81.83583604,373.181885,adult,ectoparasite,ectoparasite,,1
29817144,UNCG:Mamm:14,Sigmodon hispidus,United States,North Carolina,"South Mountains Game Lands, 0.95 km W Bolin Knob Mountain, along US HWY 64",35.58520798,-81.83572398,374.408722,adult,ectoparasite,ectoparasite,,1
29817009,UNCG:Mamm:13,Sigmodon hispidus,United States,North Carolina,"South Mountains Game Lands, 0.95 km W Bolin Knob Mountain, along US HWY 64",35.58531401,-81.83565097,374.22049,adult,ectoparasite,ectoparasite,,1
29842227,UNCG:Mamm:3023,Sigmodon hispidus,United States,North Carolina,"South Mountains Game Lands, 0.95 km W Bolin Knob Mountain, along US HWY 64",35.58530797,-81.83563798,374.295258,subadult,ectoparasite,ectoparasite,,1
29817025,UNCG:Mamm:93,Sigmodon hispidus,United States,North Carolina,"South Mountains Game Lands, 0.95 km W Bolin Knob Mountain, along US HWY 64",35.58581801,-81.83558802,359.330017,adult,ectoparasite,ectoparasite,,1
29842235,UNCG:Mamm:3031,Sigmodon hispidus,United States,North Carolina,"South Mountains Game Lands, 0.95 km W Bolin Knob Mountain, along US HWY 64",35.58535298,-81.83557,390.442413,adult,ectoparasite,ectoparasite,,1
29817001,UNCG:Mamm:10,Sigmodon hispidus,United States,North Carolina,"South Mountains Game Lands, 0.95 km W Bolin Knob Mountain, along US HWY 64",35.58541602,-81.83556103,371.701416,adult,ectoparasite,ectoparasite,,1
29842233,UNCG:Mamm:3030,Sigmodon hispidus,United States,North Carolina,"South Mountains Game Lands, 0.95 km W Bolin Knob Mountain, along US HWY 64",35.58548802,-81.83546296,390.101593,subadult,ectoparasite,ectoparasite,,1
29817140,UNCG:Mamm:11,Sigmodon hispidus,United States,North Carolina,"South Mountains Game Lands, 0.95 km W Bolin Knob Mountain, along US HWY 64",35.58559204,-81.835412,373.93277,adult,ectoparasite,ectoparasite,,1
,,,,,,,,,,,,,
29842313,UNCG:Mamm:3046,Sigmodon hispidus,United States,North Carolina,"South Mountains Game Lands, 0.95 km W Bolin Knob Mountain, along US HWY 64",35.58571097,-81.835095,377.632507,subadult,ectoparasite,,ectoparasite,1
29842249,UNCG:Mamm:3050,Sigmodon hispidus,United States,North Carolina,"South Mountains Game Lands, 0.95 km W Bolin Knob Mountain, along US HWY 64",35.58570201,-81.83507899,380.532562,subadult,ectoparasite,,ectoparasite,1
29817176,UNCG:Mamm:92,Sigmodon hispidus,United States,North Carolina,"South Mountains Game Lands, 0.95 km W Bolin Knob Mountain, along US HWY 64",35.58566404,-81.83506398,374.50415,adult,ectoparasite,ectoparasite,,1
29817160,UNCG:Mamm:18,Peromyscus leucopus,United States,North Carolina,"South Mountains Game Lands, 0.95 km W Bolin Knob Mountain, along US HWY 64",35.58568901,-81.83505996,364.915955,subadult,ectoparasite,ectoparasite,,1
29842251,UNCG:Mamm:3051,Sigmodon hispidus,United States,North Carolina,"South Mountains Game Lands, 0.95 km W Bolin Knob Mountain, along US HWY 64",35.585686,-81.835053,381.689972,adult,ectoparasite,,ectoparasite,1
29817013,UNCG:Mamm:19,Peromyscus leucopus,United States,North Carolina,"South Mountains Game Lands, 0.95 km W Bolin Knob Mountain, along US HWY 64",35.58554904,-81.83492401,362.97937,adult,ectoparasite,ectoparasite,,1
29842301,UNCG:Mamm:3047,Sigmodon hispidus,United States,North Carolina,"South Mountains Game Lands, 0.95 km W Bolin Knob Mountain, along US HWY 64",35.585082,-81.83478503,381.76178,juvenile,ectoparasite,ectoparasite,,1
29842247,UNCG:Mamm:3049,Sigmodon hispidus,United States,North Carolina,"South Mountains Game Lands, 0.95 km W Bolin Knob Mountain, along US HWY 64",35.58513396,-81.834765,380.624359,juvenile,ectoparasite,,ectoparasite,1
29817021,UNCG:Mamm:91,Napaeozapus insignis,United States,North Carolina,"South Mountains Game Lands, 0.63 km W of Huckleberry Mountain, along Old CC Road",35.54636498,-81.73968103,389.154602,adult,ectoparasite,ectoparasite,,1
29817152,UNCG:Mamm:16,Peromyscus leucopus,United States,North Carolina,"South Mountains Game Lands, 0.63 km W of Huckleberry Mountain, along Old CC Road",35.54640798,-81.73958003,390.188751,adult,ectoparasite,ectoparasite,,1
29817188,UNCG:Mamm:96,Peromyscus leucopus,United States,North Carolina,"South Mountains Game Lands, 0.63 km W of Huckleberry Mountain, along Old CC Road",35.54547901,-81.739244,387.698608,adult,ectoparasite,ectoparasite,,1
